customer_id,first_name,last_name,email,city,country,registration_date,customer_segment
1772,Tim,Schmidt,tim.schmidt1772@example.com,Duesseldorf,Germany,2023-08-05,Premium
1773,Max,Schneider,max.schneider1773@example.com,Duesseldorf,Germany,2025-05-23,Premium
1774,Ben,Braun,ben.braun1774@example.com,Essen,Germany,2025-07-02,Business
1775,Felix,Hoffmann,felix.hoffmann1775@example.com,Nuremberg,Germany,2024-11-11,Premium
1776,Emma,Schwarz,emma.schwarz1776@example.com,Duisburg,Germany,2023-06-10,Standard
1777,Clara,Wolf,clara.wolf1777@example.com,Hamburg,Germany,2023-09-27,Premium
1778,Nina,Wolf,nina.wolf1778@example.com,Leipzig,Germany,2023-07-19,Standard
1779,Lukas,Wolf,lukas.wolf1779@example.com,Cologne,Germany,2025-08-21,Standard
1780,Leon,Weber,leon.weber1780@example.com,Duisburg,Germany,2024-06-12,Premium
1781,Felix,Richter,felix.richter1781@example.com,Dresden,Germany,2024-01-11,Standard
1782,David,Koch,david.koch1782@example.com,Leipzig,Germany,2024-10-27,Business
1783,Tim,Mueller,tim.mueller1783@example.com,Leipzig,Germany,2023-05-14,Standard
1784,Paul,Bauer,paul.bauer1784@example.com,Leipzig,Germany,2025-09-07,Standard
1785,Ben,Hoffmann,ben.hoffmann1785@example.com,Essen,Germany,2024-12-14,Premium
1786,Sarah,Weber,sarah.weber1786@example.com,Hamburg,Germany,2025-11-06,Premium
1787,Laura,Fischer,laura.fischer1787@example.com,Dortmund,Germany,2024-10-29,Standard
1788,Lea,Schneider,lea.schneider1788@example.com,Dortmund,Germany,2024-09-10,Standard
1789,Marie,Richter,marie.richter1789@example.com,Cologne,Germany,2025-04-26,Standard
1790,Niklas,Becker,niklas.becker1790@example.com,Leipzig,Germany,2023-11-22,Standard
1791,Laura,Schneider,laura.schneider1791@example.com,Cologne,Germany,2024-11-28,Standard
1792,Nina,Zimmermann,nina.zimmermann1792@example.com,Hanover,Germany,2025-06-01,Premium
1793,Jonas,Zimmermann,jonas.zimmermann1793@example.com,Dortmund,Germany,2024-12-01,Standard
1794,Nina,Becker,nina.becker1794@example.com,Bremen,Germany,2023-12-21,Premium
1795,David,Schneider,david.schneider1795@example.com,Hamburg,Germany,2025-09-23,Standard
1796,Sarah,Braun,sarah.braun1796@example.com,Stuttgart,Germany,2025-08-06,Standard
1797,Finn,Fischer,finn.fischer1797@example.com,Munich,Germany,2025-06-30,Premium
1798,Lukas,Richter,lukas.richter1798@example.com,Essen,Germany,2023-05-23,Standard
1799,Paul,Braun,paul.braun1799@example.com,Stuttgart,Germany,2025-02-15,Standard
1800,Tim,Schmidt,tim.schmidt1800@example.com,Cologne,Germany,2023-07-05,Standard
1801,Mia,Zimmermann,mia.zimmermann1801@example.com,Hanover,Germany,2023-01-01,Business
1802,Mia,Weber,mia.weber1802@example.com,Dortmund,Germany,2025-07-16,Premium
1803,Lukas,Richter,lukas.richter1803@example.com,Cologne,Germany,2025-07-04,Standard
1804,Emma,Koch,emma.koch1804@example.com,Essen,Germany,2024-09-05,Standard
1805,David,Hoffmann,david.hoffmann1805@example.com,Dresden,Germany,2025-06-09,Standard
1806,Felix,Schneider,felix.schneider1806@example.com,Essen,Germany,2023-01-17,Premium
1807,Julia,Richter,julia.richter1807@example.com,Nuremberg,Germany,2023-09-19,Premium
1808,Lukas,Schmidt,lukas.schmidt1808@example.com,Duisburg,Germany,2025-01-26,Standard
1809,Finn,Schmidt,finn.schmidt1809@example.com,Dresden,Germany,2023-01-02,Standard
1810,Finn,Bauer,finn.bauer1810@example.com,Nuremberg,Germany,2023-08-13,Standard
1811,Lukas,Mueller,lukas.mueller1811@example.com,Duesseldorf,Germany,2024-04-26,Premium
1812,Nina,Zimmermann,nina.zimmermann1812@example.com,Bremen,Germany,2025-03-18,Premium
1813,Sophie,Richter,sophie.richter1813@example.com,Duesseldorf,Germany,2025-04-11,Standard
1814,Jonas,Schwarz,jonas.schwarz1814@example.com,Bremen,Germany,2024-03-08,Standard
1815,Ben,Schroeder,ben.schroeder1815@example.com,Cologne,Germany,2023-10-12,Standard
1816,Finn,Richter,finn.richter1816@example.com,Nuremberg,Germany,2025-01-07,Business
1817,Jonas,Weber,jonas.weber1817@example.com,Nuremberg,Germany,2024-08-13,Standard
1818,David,Weber,david.weber1818@example.com,Berlin,Germany,2023-10-03,Premium
1819,Lena,Mueller,lena.mueller1819@example.com,Dresden,Germany,2023-10-22,Standard
1820,Tim,Klein,tim.klein1820@example.com,Hamburg,Germany,2023-10-06,Standard
1821,Mia,Klein,mia.klein1821@example.com,Duisburg,Germany,2025-07-22,Standard
1822,Nina,Braun,nina.braun1822@example.com,Essen,Germany,2025-05-21,Standard
1823,Ben,Wolf,ben.wolf1823@example.com,Duesseldorf,Germany,2025-11-09,Standard
1824,Finn,Wolf,finn.wolf1824@example.com,Stuttgart,Germany,2025-02-26,Premium
1825,Leon,Meyer,leon.meyer1825@example.com,Essen,Germany,2025-05-19,Standard
1826,Anna,Zimmermann,anna.zimmermann1826@example.com,Nuremberg,Germany,2025-10-17,Standard
1827,Tom,Becker,tom.becker1827@example.com,Frankfurt,Germany,2025-10-24,Standard
1828,Jonas,Schwarz,jonas.schwarz1828@example.com,Berlin,Germany,2025-01-21,Business
1829,Max,Zimmermann,max.zimmermann1829@example.com,Dresden,Germany,2025-09-16,Premium
1830,Felix,Fischer,felix.fischer1830@example.com,Dresden,Germany,2025-09-13,Standard
1831,Lena,Weber,lena.weber1831@example.com,Nuremberg,Germany,2025-12-14,Business
1832,Clara,Schulz,clara.schulz1832@example.com,Dortmund,Germany,2025-08-10,Standard
1833,Lena,Neumann,lena.neumann1833@example.com,Cologne,Germany,2023-07-01,Standard
1834,Tim,Schneider,tim.schneider1834@example.com,Essen,Germany,2024-10-01,Premium
1835,Max,Koch,max.koch1835@example.com,Hanover,Germany,2025-12-31,Premium
1836,Anna,Schroeder,anna.schroeder1836@example.com,Dortmund,Germany,2025-07-18,Premium
1837,Tim,Zimmermann,tim.zimmermann1837@example.com,Duesseldorf,Germany,2024-11-09,Standard
1838,Felix,Hoffmann,felix.hoffmann1838@example.com,Munich,Germany,2024-08-15,Standard
1839,Max,Braun,max.braun1839@example.com,Dresden,Germany,2024-09-14,Business
1840,Sarah,Schulz,sarah.schulz1840@example.com,Bremen,Germany,2023-05-06,Standard
1841,Tim,Zimmermann,tim.zimmermann1841@example.com,Essen,Germany,2023-12-13,Standard
1842,Max,Hoffmann,max.hoffmann1842@example.com,Frankfurt,Germany,2023-02-25,Standard
1843,Tim,Schneider,tim.schneider1843@example.com,Dortmund,Germany,2023-09-17,Standard
1844,Lena,Schulz,lena.schulz1844@example.com,Munich,Germany,2024-05-31,Standard
1845,Niklas,Schulz,niklas.schulz1845@example.com,Nuremberg,Germany,2024-07-17,Business
1846,Hannah,Mueller,hannah.mueller1846@example.com,Essen,Germany,2023-08-17,Standard
1847,Ben,Zimmermann,ben.zimmermann1847@example.com,Bremen,Germany,2023-11-06,Standard
1848,Marie,Bauer,marie.bauer1848@example.com,Frankfurt,Germany,2023-12-26,Standard
1849,Nina,Becker,nina.becker1849@example.com,Munich,Germany,2025-09-20,Premium
1850,Julia,Schmidt,julia.schmidt1850@example.com,Hamburg,Germany,2024-12-03,Standard
1851,Mia,Braun,mia.braun1851@example.com,Nuremberg,Germany,2023-11-12,Standard
1852,Tim,Klein,tim.klein1852@example.com,Cologne,Germany,2025-02-23,Premium
1853,David,Wolf,david.wolf1853@example.com,Cologne,Germany,2023-12-09,Premium
1854,Sarah,Bauer,sarah.bauer1854@example.com,Bremen,Germany,2023-04-22,Premium
1855,Hannah,Fischer,hannah.fischer1855@example.com,Munich,Germany,2023-04-18,Business
1856,Marie,Richter,marie.richter1856@example.com,Frankfurt,Germany,2025-09-02,Standard
1857,Tim,Schwarz,tim.schwarz1857@example.com,Duesseldorf,Germany,2024-04-23,Premium
1858,David,Richter,david.richter1858@example.com,Frankfurt,Germany,2025-08-29,Standard
1859,Mia,Neumann,mia.neumann1859@example.com,Berlin,Germany,2025-06-09,Premium
1860,Lukas,Wolf,lukas.wolf1860@example.com,Bremen,Germany,2025-02-21,Premium
1861,Sophie,Neumann,sophie.neumann1861@example.com,Hamburg,Germany,2023-03-26,Premium
1862,Finn,Bauer,finn.bauer1862@example.com,Essen,Germany,2025-06-03,Premium
1863,Lea,Schulz,lea.schulz1863@example.com,Frankfurt,Germany,2024-11-17,Standard
1864,Hannah,Fischer,hannah.fischer1864@example.com,Bremen,Germany,2024-06-06,Standard
1865,Sarah,Richter,sarah.richter1865@example.com,Hanover,Germany,2025-08-02,Business
1866,David,Becker,david.becker1866@example.com,Dortmund,Germany,2024-02-04,Business
1867,Sophie,Meyer,sophie.meyer1867@example.com,Dortmund,Germany,2024-10-03,Standard
1868,Anna,Mueller,anna.mueller1868@example.com,Berlin,Germany,2023-05-20,Standard
1869,Jonas,Fischer,jonas.fischer1869@example.com,Hamburg,Germany,2025-12-11,Standard
1870,David,Wolf,david.wolf1870@example.com,Cologne,Germany,2024-12-20,Premium
1871,Tom,Hoffmann,tom.hoffmann1871@example.com,Cologne,Germany,2024-05-30,Premium
1872,Max,Mueller,max.mueller1872@example.com,Berlin,Germany,2023-07-08,Standard
1873,Niklas,Wagner,niklas.wagner1873@example.com,Dresden,Germany,2023-09-07,Standard
1874,Paul,Schneider,paul.schneider1874@example.com,Duesseldorf,Germany,2023-09-24,Premium
1875,David,Zimmermann,david.zimmermann1875@example.com,Duisburg,Germany,2024-01-14,Premium
1876,Paul,Meyer,paul.meyer1876@example.com,Frankfurt,Germany,2024-06-02,Standard
1877,Marie,Schneider,marie.schneider1877@example.com,Duisburg,Germany,2025-07-17,Standard
1878,Hannah,Klein,hannah.klein1878@example.com,Frankfurt,Germany,2024-10-24,Standard
1879,Ben,Schneider,ben.schneider1879@example.com,Hanover,Germany,2024-07-21,Standard
1880,Max,Richter,max.richter1880@example.com,Stuttgart,Germany,2025-03-06,Standard
1881,Max,Schulz,max.schulz1881@example.com,Munich,Germany,2024-06-26,Premium
1882,Marie,Schneider,marie.schneider1882@example.com,Duisburg,Germany,2025-10-04,Premium
1883,Emma,Braun,emma.braun1883@example.com,Munich,Germany,2025-03-15,Standard
1884,Lea,Schroeder,lea.schroeder1884@example.com,Munich,Germany,2023-08-11,Premium
1885,Finn,Klein,finn.klein1885@example.com,Essen,Germany,2024-03-23,Standard
1886,Lea,Fischer,lea.fischer1886@example.com,Dresden,Germany,2025-06-23,Standard
1887,Hannah,Fischer,hannah.fischer1887@example.com,Hamburg,Germany,2023-03-13,Standard
1888,Lena,Zimmermann,lena.zimmermann1888@example.com,Hanover,Germany,2024-05-28,Standard
1889,Marie,Mueller,marie.mueller1889@example.com,Munich,Germany,2025-10-16,Premium
1890,Lea,Mueller,lea.mueller1890@example.com,Bremen,Germany,2023-03-19,Business
1891,Laura,Schulz,laura.schulz1891@example.com,Dresden,Germany,2023-11-07,Standard
1892,Sophie,Richter,sophie.richter1892@example.com,Dortmund,Germany,2023-01-08,Standard
1893,Nina,Schroeder,nina.schroeder1893@example.com,Duesseldorf,Germany,2025-09-06,Premium
1894,Laura,Schneider,laura.schneider1894@example.com,Berlin,Germany,2024-04-07,Standard
1895,Laura,Schroeder,laura.schroeder1895@example.com,Essen,Germany,2023-09-06,Standard
1896,Finn,Bauer,finn.bauer1896@example.com,Bremen,Germany,2024-11-13,Premium
1897,Lukas,Richter,lukas.richter1897@example.com,Bremen,Germany,2023-04-24,Standard
1898,Lea,Schneider,lea.schneider1898@example.com,Dortmund,Germany,2025-01-18,Standard
1899,Sophie,Schneider,sophie.schneider1899@example.com,Hanover,Germany,2025-07-30,Standard
1900,Clara,Hoffmann,clara.hoffmann1900@example.com,Munich,Germany,2024-02-20,Premium
1901,Finn,Schmidt,finn.schmidt1901@example.com,Bremen,Germany,2025-02-25,Standard
1902,Emma,Hoffmann,emma.hoffmann1902@example.com,Duisburg,Germany,2025-03-09,Standard
1903,Paul,Bauer,paul.bauer1903@example.com,Hamburg,Germany,2025-09-23,Premium
1904,Lea,Wolf,lea.wolf1904@example.com,Munich,Germany,2024-01-24,Standard
1905,Max,Wagner,max.wagner1905@example.com,Dresden,Germany,2023-02-21,Premium
1906,Sarah,Becker,sarah.becker1906@example.com,Duesseldorf,Germany,2025-09-28,Standard
1907,Lena,Schwarz,lena.schwarz1907@example.com,Leipzig,Germany,2024-09-22,Business
1908,Finn,Wolf,finn.wolf1908@example.com,Berlin,Germany,2023-02-03,Standard
1909,Sophie,Schmidt,sophie.schmidt1909@example.com,Hanover,Germany,2024-11-22,Standard
1910,Tom,Schmidt,tom.schmidt1910@example.com,Hamburg,Germany,2025-04-10,Standard
1911,Emma,Neumann,emma.neumann1911@example.com,Bremen,Germany,2025-07-27,Standard
1912,Finn,Weber,finn.weber1912@example.com,Duisburg,Germany,2024-04-22,Premium
1913,Lena,Schmidt,lena.schmidt1913@example.com,Leipzig,Germany,2023-10-17,Business
1914,Lea,Mueller,lea.mueller1914@example.com,Duisburg,Germany,2025-08-23,Standard
1915,Niklas,Schmidt,niklas.schmidt1915@example.com,Dresden,Germany,2024-05-12,Standard
1916,Lea,Weber,lea.weber1916@example.com,Munich,Germany,2023-01-30,Premium
1917,Lea,Schmidt,lea.schmidt1917@example.com,Nuremberg,Germany,2024-09-21,Premium
1918,Paul,Wolf,paul.wolf1918@example.com,Nuremberg,Germany,2023-12-16,Standard
1919,Sarah,Schneider,sarah.schneider1919@example.com,Hamburg,Germany,2023-08-06,Standard
1920,Tim,Braun,tim.braun1920@example.com,Hamburg,Germany,2024-03-27,Standard
1921,Emma,Klein,emma.klein1921@example.com,Hanover,Germany,2024-11-21,Premium
1922,Tom,Richter,tom.richter1922@example.com,Hamburg,Germany,2024-10-26,Standard
1923,David,Zimmermann,david.zimmermann1923@example.com,Stuttgart,Germany,2023-10-09,Standard
1924,Emma,Schmidt,emma.schmidt1924@example.com,Stuttgart,Germany,2023-12-22,Standard
1925,Lena,Fischer,lena.fischer1925@example.com,Munich,Germany,2024-07-14,Premium
1926,Clara,Klein,clara.klein1926@example.com,Dresden,Germany,2023-12-11,Standard
1927,Felix,Schwarz,felix.schwarz1927@example.com,Leipzig,Germany,2023-12-04,Standard
1928,Leon,Zimmermann,leon.zimmermann1928@example.com,Munich,Germany,2023-03-25,Standard
1929,Paul,Braun,paul.braun1929@example.com,Hanover,Germany,2025-02-09,Standard
1930,Ben,Mueller,ben.mueller1930@example.com,Hamburg,Germany,2025-09-24,Standard
1931,Anna,Mueller,anna.mueller1931@example.com,Duisburg,Germany,2024-01-03,Standard
1932,Lena,Zimmermann,lena.zimmermann1932@example.com,Duesseldorf,Germany,2024-08-04,Standard
1933,Nina,Schroeder,nina.schroeder1933@example.com,Cologne,Germany,2023-09-17,Standard
1934,Mia,Schulz,mia.schulz1934@example.com,Leipzig,Germany,2025-12-07,Standard
1935,Jonas,Becker,jonas.becker1935@example.com,Essen,Germany,2023-12-24,Premium
1936,Nina,Schmidt,nina.schmidt1936@example.com,Dresden,Germany,2024-01-04,Premium
1937,Tim,Braun,tim.braun1937@example.com,Bremen,Germany,2023-06-30,Standard
1938,Lukas,Bauer,lukas.bauer1938@example.com,Berlin,Germany,2025-05-07,Premium
1939,Finn,Becker,finn.becker1939@example.com,Hamburg,Germany,2024-01-29,Standard
1940,Julia,Fischer,julia.fischer1940@example.com,Nuremberg,Germany,2025-01-11,Standard
1941,Clara,Schwarz,clara.schwarz1941@example.com,Cologne,Germany,2025-11-05,Standard
1942,Marie,Wagner,marie.wagner1942@example.com,Berlin,Germany,2024-07-20,Standard
1943,Emma,Fischer,emma.fischer1943@example.com,Bremen,Germany,2023-11-02,Premium
1944,Tim,Schroeder,tim.schroeder1944@example.com,Munich,Germany,2023-12-28,Premium
1945,David,Schmidt,david.schmidt1945@example.com,Bremen,Germany,2023-04-21,Premium
1946,Felix,Hoffmann,felix.hoffmann1946@example.com,Duesseldorf,Germany,2024-03-05,Standard
1947,Hannah,Koch,hannah.koch1947@example.com,Berlin,Germany,2025-07-17,Standard
1948,Paul,Schmidt,paul.schmidt1948@example.com,Munich,Germany,2023-12-27,Standard
1949,Anna,Schroeder,anna.schroeder1949@example.com,Hamburg,Germany,2025-11-20,Standard
1950,Lena,Becker,lena.becker1950@example.com,Essen,Germany,2025-06-29,Standard
1951,Sarah,Koch,sarah.koch1951@example.com,Cologne,Germany,2025-05-08,Standard
1952,Tom,Koch,tom.koch1952@example.com,Hanover,Germany,2024-04-16,Standard
1953,Paul,Koch,paul.koch1953@example.com,Hamburg,Germany,2024-04-11,Standard
1954,Leon,Klein,leon.klein1954@example.com,Duesseldorf,Germany,2024-02-14,Premium
1955,Leon,Schneider,leon.schneider1955@example.com,Essen,Germany,2025-08-22,Business
1956,Tim,Schmidt,tim.schmidt1956@example.com,Munich,Germany,2025-06-11,Business
1957,Emma,Braun,emma.braun1957@example.com,Munich,Germany,2025-07-20,Standard
1958,Laura,Bauer,laura.bauer1958@example.com,Leipzig,Germany,2023-10-07,Standard
1959,Tom,Wagner,tom.wagner1959@example.com,Frankfurt,Germany,2025-01-04,Standard
1960,Emma,Koch,emma.koch1960@example.com,Berlin,Germany,2023-09-18,Premium
1961,Nina,Zimmermann,nina.zimmermann1961@example.com,Frankfurt,Germany,2023-05-03,Standard
1962,Mia,Fischer,mia.fischer1962@example.com,Leipzig,Germany,2025-08-11,Standard
1963,Jonas,Meyer,jonas.meyer1963@example.com,Cologne,Germany,2024-12-04,Premium
1964,Lukas,Braun,lukas.braun1964@example.com,Hanover,Germany,2023-11-18,Standard
1965,Lea,Braun,lea.braun1965@example.com,Essen,Germany,2023-12-15,Standard
1966,Finn,Becker,finn.becker1966@example.com,Duesseldorf,Germany,2023-06-27,Standard
1967,Julia,Schroeder,julia.schroeder1967@example.com,Essen,Germany,2024-03-19,Standard
1968,Tim,Wolf,tim.wolf1968@example.com,Berlin,Germany,2024-07-25,Standard
1969,Tom,Klein,tom.klein1969@example.com,Cologne,Germany,2024-05-20,Standard
1970,Sophie,Klein,sophie.klein1970@example.com,Duisburg,Germany,2024-03-31,Standard
1971,Sarah,Weber,sarah.weber1971@example.com,Duesseldorf,Germany,2023-01-11,Standard
1972,Max,Schmidt,max.schmidt1972@example.com,Dresden,Germany,2025-08-21,Premium
1973,Clara,Neumann,clara.neumann1973@example.com,Duesseldorf,Germany,2023-03-10,Standard
1974,Julia,Richter,julia.richter1974@example.com,Hanover,Germany,2025-09-08,Standard
1975,Nina,Fischer,nina.fischer1975@example.com,Leipzig,Germany,2025-07-15,Standard
1976,Leon,Schneider,leon.schneider1976@example.com,Dresden,Germany,2023-01-26,Business
1977,Tom,Klein,tom.klein1977@example.com,Munich,Germany,2024-03-22,Standard
1978,Felix,Hoffmann,felix.hoffmann1978@example.com,Bremen,Germany,2024-05-04,Standard
1979,Lena,Mueller,lena.mueller1979@example.com,Bremen,Germany,2025-09-09,Premium
1980,Lukas,Meyer,lukas.meyer1980@example.com,Nuremberg,Germany,2025-07-29,Premium
1981,Sarah,Zimmermann,sarah.zimmermann1981@example.com,Leipzig,Germany,2023-02-19,Standard
1982,Marie,Weber,marie.weber1982@example.com,Munich,Germany,2025-04-10,Premium
1983,Felix,Wolf,felix.wolf1983@example.com,Nuremberg,Germany,2023-01-03,Standard
1984,Lea,Schneider,lea.schneider1984@example.com,Duisburg,Germany,2025-02-27,Standard
1985,Nina,Koch,nina.koch1985@example.com,Berlin,Germany,2025-12-23,Standard
1986,Lukas,Klein,lukas.klein1986@example.com,Dresden,Germany,2024-07-06,Standard
1987,Niklas,Schwarz,niklas.schwarz1987@example.com,Hanover,Germany,2024-02-29,Premium
1988,David,Schneider,david.schneider1988@example.com,Dresden,Germany,2024-11-18,Standard
1989,Max,Neumann,max.neumann1989@example.com,Duisburg,Germany,2025-01-15,Standard
1990,Max,Fischer,max.fischer1990@example.com,Stuttgart,Germany,2025-02-23,Premium
1991,Marie,Braun,marie.braun1991@example.com,Stuttgart,Germany,2023-03-25,Premium
1992,Felix,Meyer,felix.meyer1992@example.com,Dortmund,Germany,2023-05-18,Standard
1993,Nina,Wagner,nina.wagner1993@example.com,Stuttgart,Germany,2023-10-11,Standard
1994,Leon,Schwarz,leon.schwarz1994@example.com,Bremen,Germany,2023-08-21,Standard
1995,Tim,Zimmermann,tim.zimmermann1995@example.com,Hanover,Germany,2024-03-05,Premium
1996,Tom,Becker,tom.becker1996@example.com,Stuttgart,Germany,2024-10-18,Premium
1997,Hannah,Neumann,hannah.neumann1997@example.com,Frankfurt,Germany,2025-05-16,Business
1998,Max,Schneider,max.schneider1998@example.com,Stuttgart,Germany,2025-02-02,Standard
1999,Marie,Schroeder,marie.schroeder1999@example.com,Dortmund,Germany,2025-10-23,Standard
2000,Paul,Schroeder,paul.schroeder2000@example.com,Bremen,Germany,2025-12-25,Standard
2001,Finn,Hoffmann,finn.hoffmann2001@example.com,Essen,Germany,2025-07-14,Standard
2002,Felix,Schneider,felix.schneider2002@example.com,Duisburg,Germany,2024-01-21,Standard
2003,Marie,Schneider,marie.schneider2003@example.com,Duesseldorf,Germany,2023-06-14,Business
2004,Ben,Hoffmann,ben.hoffmann2004@example.com,Hamburg,Germany,2023-06-07,Standard
2005,Ben,Schulz,ben.schulz2005@example.com,Dresden,Germany,2023-08-18,Standard
